protein	pc.1	pc.2	pc.3	pc.4	pc.5	pc.6	pc.7	pc.8	pc.9	pc.10	
NP_005154.2	-0.052638254643369985	0.005727524325436778	-0.003972241373466977	-0.002045376475437988	-0.018111532359207816	0.006108914110817326	-0.010117593207291428	0.014792255852199504	0.0011582876794064413	0.0005833577623839553	
NP_001617.1	-0.04619547783200723	0.0019803051403792914	-0.0026443467715619416	-0.002906441468839371	-0.01816830365539806	-0.007679631576342525	-0.00637164730398849	0.017077446936938658	-0.006025609185716294	-0.00446750796967021	
NP_005456.1	-0.0487636082969153	0.017232088777916914	-0.004291787262976096	-0.003113220688595764	-0.023432779902357082	0.002596940062701944	-0.007438411528499228	0.01642378262683579	-0.001449261447071067	0.006785959281486093	
NP_004295.2	0.037012532031183126	-0.029614127393148167	-0.014082670580388378	-0.006372982688754187	-0.003416659218933917	0.001769129265222562	0.0025123426118623675	0.002694742735126024	0.0011134304327799194	0.006435805341959834	
BAA36547.1	-0.015182280280463761	0.020815257634585096	0.00026238042859727425	-0.0006577498707800422	0.006390300243004021	-0.008171389939514342	0.004887724023576595	0.003982487931861901	-0.008597601667111637	0.0050007992661215165	
NP_006243.2	-0.010025810252137678	-0.0035203610703270745	0.0011266670088607052	-0.007697955120036989	0.01293408739225798	-0.003907372072525574	0.011381492424394003	-0.003375878081370543	-0.004304506314370327	-0.007733014032212859	
NP_848605.1	-0.009241290752401616	-0.051314071293664616	-0.011598861807331112	0.001927781407904786	0.014902836142044452	-0.005220240111853764	0.015864971870256157	-0.003464065946740745	-0.007997933505310209	-0.009313030708031805	
NP_055655.1	-0.004643311449080203	0.017001191051424218	-0.01882130785262319	0.010854583823056147	0.011245863045577072	0.005736462365747172	-0.015301202742401581	0.00867888423040263	0.0006737770052488761	-0.008942439081455762	
NP_005914.1	-0.009305981345940734	-0.009416647093830017	0.001198375390412134	0.005356425839969246	-0.013242605799805142	-0.0006376605299978272	0.005563060734104514	0.002260255580530636	0.010744723110904129	-0.010681630949983858	
NP_004663.3	0.021667565689516166	-0.0344012159949253	0.00022700945865641853	0.003510925405157012	0.004606173535158344	0.007870389829699646	0.00016912959615409081	0.0006493464548489746	0.004213832877855263	-0.006545151025454296	
NP_003591.2	0.02793884589732764	0.03900724665649318	0.007419289295161776	-0.009539979391182892	0.02038112569649151	-0.020915355770761753	-0.02542463625966032	0.00433585997102505	-0.01710214030943877	0.007814972201638503	
AAH00442.2	-0.0014402696600420433	0.004171336764780785	-0.011465823706768165	-0.011868080412926377	0.012602170175565672	-0.004157498893624895	0.018939538155668203	-0.00348114881273097	0.0012947029638055172	0.0005092510811714266	
AAC77369.1	-0.06419608118775745	-0.01036863266783178	0.019966305200048197	-0.006578861832474141	0.01655270190719727	0.0012993833991321198	0.015513193048949943	-0.011578694916981382	-0.008217743598955421	0.010395006569235516	
NP_001690.2	0.03571621544658766	-0.02310432982984073	0.008783645132785707	0.004325071705323964	-0.012127928970839013	0.01286277383782223	0.0013596778585499697	-0.0024388761277328664	-0.002345846649334916	0.0016007422481810743	
NP_060063.2	0.0785158455958193	0.01393554409159689	-0.019855359746333744	-0.011782122594543601	-0.008717665964188968	-0.009089073560201614	-0.005354992470996147	0.00934926790410751	0.009467295363473552	0.010451656858068531	
NP_001706.2	-0.021130167942918276	-0.00856699161460077	0.015109643986284942	-0.0029094636553705392	-0.008726011018371	-0.021656138401410032	0.0009574785334380755	0.0011482438524909246	-0.0021693821149225407	0.00775359233833456	
NP_004320.2	0.001357258523468163	-0.02159171432578141	0.004706325329150737	-0.013555320520790119	-0.0016309655586120623	0.02362013109209692	0.004037009015867276	0.010217870629026295	0.002917174647910797	-0.006207232003134013	
NP_001194.1	0.0003465628089036855	0.004163536188185896	-0.006560132914744933	-0.006108387648337076	0.004818969498148957	0.029429080455040457	0.00568493054972235	0.010707867202072207	-0.0031859895996967868	1.450699044772668e-06	
NP_001195.2	0.06392984173565192	0.019323461527940046	0.0024710142782964025	0.009034344844187624	-0.005108964493891762	0.006723730990129498	-0.006489657189207483	-0.0059912497757953695	-0.003779624378819512	-0.005852893133500442	
NP_001712.1	0.00421684535782034	0.041141416534953526	-0.00013934692371660442	-0.02523528019108438	-0.013364853160490095	-0.019886485289743572	-0.007302510576784249	0.00542473391449921	0.0050683655427327355	0.004247015631945596	
NP_004324.2	0.04343918966393286	0.0020906429245619155	0.010277084194345185	-0.0073847055051151295	0.0029810917145561546	0.012785832993964436	0.002740032418965152	-0.008132807147258916	0.003083413278193025	0.011724738987794523	
NP_005966.1	-0.042920708531334735	-0.022459619967197385	-0.0018972687100669479	-0.005906422264148618	-0.00497298813439825	-0.01877736168287975	-0.01974890141042077	-0.0010891247315707926	0.012294082407781782	-0.0034996500327630323	
NP_115806.1	0.034533406549795975	0.013430596101542722	-0.020625904431704797	0.003860901291419087	0.01585079558304318	-0.00533272811939653	-0.005453100869008658	-0.013034933764747217	0.005247928563902604	-0.007537816811154331	
NP_003948.2	0.013943239253737486	0.013340012379659764	-0.00698596533592449	0.007477411610319414	0.01515958222625332	-0.01903381200827737	-0.005229352000381991	-0.010184671797083957	0.003727651108204677	-0.008993776004867466	
NP_000052.1	-0.0056962751588981436	0.022312000592472837	0.0009872823844234231	-0.014392754835963716	-0.017774190408072932	0.0024363527705824613	-0.010121312456548263	0.0013858472428311978	0.001093767064290181	0.00786875280811662	
NP_003647.1	-0.038099347333940194	-0.04038063320159784	-0.008265362675010676	0.008406800538888082	-0.0009829086631667591	0.02536149249348979	-0.00537204420595167	-0.010495728547879408	0.008115758078707711	0.00047087997650850926	
NP_065130.1	-0.03553098811916382	-0.011816373985684421	-0.0021284504481449444	-0.011422467825501029	9.555046620785687e-05	0.023294480402593486	0.01000956641726382	-0.012963642977397443	0.02187768922806355	-0.020867466116744483	
NP_065172.1	0.019495912473385783	0.0015988067960883367	0.003687407095253704	-0.008222580479669369	0.006385604903923242	0.01063176208394997	-0.0024376496300642344	0.010020841360294581	0.011930575977426068	-0.005774824606902741	
NP_741960.1	-0.03425237935724121	-0.01486559054545124	-0.019507109324403832	-0.00701407176775306	0.013381944545174818	0.0167319476742751	0.0035160783528091696	0.005065285946601725	0.007542215190481391	0.001126010556573774	
NP_001211.3	0.04281903487742829	0.0008351749695513218	-0.008509019011624552	0.005014962509735417	0.009146940541467561	0.0033135420336318955	0.018914692333372556	0.008983514869629528	0.003465728943613164	0.011589356729220455	
AAD20442.1	-0.01141264725454691	-0.002183795326928924	-0.001996451360031698	-0.008921451535236173	0.010076099771364436	0.0149751430774703	0.012902437539132835	0.006045787492452895	0.009633184057554731	0.007881730393546286	
NP_751913.1	-0.008936830476552008	0.006943760595327166	-0.016117547607092525	-0.00762539380099956	0.01060523595481818	0.017870593208080425	0.013296052725560855	0.0134351268142589	-3.55973623434125e-06	0.0029389029272170767	
NP_001735.1	-0.025676523361059665	-0.037661745337962425	0.009928593686118405	0.026177055106533002	0.008348177887703244	-0.028802252471581472	0.0031320790862040446	0.0004839854544151205	-0.0025882056505718326	0.00689849346802584	
NP_115670.1	-0.019808705274705615	-0.012359364122506699	0.003322028139731813	0.017784350554587117	-0.0038982244440813815	-0.005638080443055611	0.005875056634795132	0.008932567379585199	-0.0032866860505344465	0.0036979299597014615	
NP_006540.3	0.019207713672050396	0.006212496255219441	-0.0003554221146187946	0.015944769959714205	0.004454444386636389	-0.003975404192457067	0.010977102513251687	0.010237916864997676	0.0013981648737706263	-0.008477135665024189	
NP_003679.2	-0.01699581473787524	-0.00113725105533855	-0.02013019755685109	0.006115432678458776	-0.006855394338960328	-0.006323840567213841	0.00028355842405302436	0.00797689147314834	-0.003535917185402185	-0.0016262693741948724	
NP_277023.1	-0.04612977471295931	0.06144712880115645	0.002702577824689614	0.037421642438231595	-0.01478576574826558	0.012374549982462742	0.00042086911136432297	-0.015052585989665761	0.04398803119210009	0.02012474909630946	
NP_076916.1	-0.050648441202865276	0.06166246594533811	0.0016673575591857372	0.03720010362213758	-0.012211413228157967	0.014583143053832145	0.0003647649872847795	-0.014728362873473169	0.03956567067603499	0.017615182765087813	
NP_003709.3	0.04381524366851294	0.033155834192223545	-0.03320416680138408	0.00206170309763965	0.015027952275160803	-0.004050677003242624	-0.009074567327060638	-0.005795098640149629	0.006295261642120639	0.004074864350740974	
NP_055891.1	0.024804803804276878	0.027408943678886525	-0.032512838906902715	-0.015454258340923862	-0.006012154451384972	-0.016416377450114424	-0.00039442095470856024	-0.007241107315658361	0.008541579976475458	0.008811509276428391	
NP_001789.2	-0.04589010128953805	-0.026986291908098415	0.00061176005465129	-0.01701822821141319	0.009424774983753277	-0.001045784111483719	0.005561671788938601	0.0037512131745218967	-0.016402068072187966	0.011518227500270328	
NP_001249.1	-0.03790487918520231	-0.022180483329539404	-0.013889720229473658	-0.011642119224332169	-0.005486034609159407	-0.006981630825816622	0.008610494868698623	-0.003258791074956923	-0.009205057547871645	0.011482204592711239	
NP_000066.1	-0.01649422869337651	-0.04124316456515443	0.0020939334845625876	-0.003800610602147085	0.0064458233902920286	-0.0010524296809454805	0.006122872194857971	-0.005067855315211194	0.003244704808352758	0.01246773365404036	
NP_004926.1	-0.02798188673885757	0.0061522994703580225	0.013713154759627522	-0.011930938666579844	0.0014254810760560592	0.009150876363229619	0.023427582649886373	-0.0011397655782646582	-0.003911206323585341	0.02608646169881951	
NP_001790.1	-0.01803768861209415	-0.028219396213948738	-0.026854993342092223	-0.01212479893309854	0.0039068810780138385	0.004393605318071251	0.010868983397344396	0.00013948205520140214	-0.010676400068371531	-0.0019608691210567073	
NP_001251.1	-0.001183434079876144	0.04239813564788296	-0.01710130478313625	-0.017263669050345206	-0.004037510131959554	-0.022413201078920333	0.012754191922011623	-0.008088780153066442	0.011333732480950666	0.007860572899824192	
NP_001252.1	-0.012792454988511972	-0.010235917599346294	-0.021372875053028782	-0.009619033856169317	0.006601837937889421	-0.022592935662495612	-0.00304337116657027	-0.007610807914282476	0.010535840481180305	0.004962416724773405	
NP_004187.2	-0.036349875839282626	0.016268119083587874	0.004666591148362073	-0.016375768434271555	0.012277796776751249	0.026304296777785077	-0.0008408320601248116	0.0011605378563502092	0.007735279092382039	-0.005545754787718303	
NP_003939.1	-0.02516335065413516	0.004750894832715097	0.013195991254637008	0.00401281609627845	0.01874486552317098	0.019613696478177626	-0.0075292143184233955	-0.023709085668391614	-0.0009834809796307156	0.0004485999645043347	
NP_001107047.1	-0.004725201579716549	0.029420300415203427	-0.003996749188999185	0.0017722081386006817	0.019413520725046436	-0.0002584140173760579	0.009012222871891537	0.007971906990921665	0.003876294084287569	-0.005176358240173919	
NP_003150.1	0.04861506922745092	0.06700676153380253	-0.0056021357754671664	-0.005476115888472381	0.014292502701206845	0.0048150029965001	-0.005442027468937262	0.012082120247373837	-0.012276346611410928	-0.00225167867871263	
NP_001265.2	-0.00043484367777485417	0.006648651955587362	-0.01954044022220081	-0.000785703159093506	-0.0120920552912	-0.02299982709097814	-0.004706783739020234	-0.015687654363571363	0.01765613519532388	-0.008415614797117997	
NP_001005735.1	0.016598881206690883	0.02181318890076081	-0.013021165617888021	0.010641533182118038	-0.015620664638335214	0.0019221519125824577	-0.004479016185294917	0.009025529487002314	0.005166290553547399	-0.000647388748369494	
NP_009105.1	-0.012411599536952549	0.02562976845840211	0.0019955684978229206	0.019367120029994318	0.0021754073878186586	-0.010664849420634222	0.007950701540904527	-0.008540537080891544	-0.006812298823046735	-0.003762886618103859	
AAA61480.1	-0.051162289611281005	0.06762530162863911	-0.013836296547792313	-0.01983042504442114	0.026565256417059337	0.009443359504985805	-0.023433138697548973	-0.00048165152270534384	0.006617725764913731	0.0027022530597678586	
NP_003984.2	-0.05391040144843644	0.07782514127937983	-0.008844809916420927	-0.025179354616219396	0.014790981756554683	-0.0013024964762071538	-0.022184723381468815	-0.00955582018271181	0.013788021633109505	-0.0003346231105168744	
NP_003983.2	-0.04630224820761875	0.07072236772995016	-0.02249316651742756	-0.02834992308878641	0.014621444646232062	0.001610671671625579	-0.024300758733612562	0.004792337186664246	0.00467104498470966	-0.006586930536601533	
NP_065717.1	-0.055620393862740376	0.07201350276482654	-0.026615584299139013	-0.019150780377594885	0.02525249833084362	0.01843935336462605	-0.02188677526564622	-0.0005941992563105367	-0.0008697435722009374	0.002509121826443435	
NP_005202.2	0.028446502241087218	-0.02926852417434094	0.006324517764152486	-0.01578046811629824	-0.016436908757431538	0.009571892017025675	-9.928181683406766e-05	0.00438974216511477	0.007318271571659009	0.003555291789315952	
NP_004374.1	-0.04124238640059807	-0.031485457044941115	0.014885764849445603	-0.0021154409438139156	-0.0024221178444647704	-0.019661738235116487	0.007698636261388255	-0.002195454996288911	-0.007525613211314118	0.0009254327969476013	
NP_001883.4	-0.02606544475035079	-0.00535410040334527	-0.002286946024876763	-0.04149888719393456	0.014511562498916724	-0.0010019603925660167	-0.01994121961654697	-0.009224416208033904	-0.007387249962614851	-0.0025249483652868576	
NP_660204.1	-0.019966662851025614	0.004421601930684468	-0.008380787638033432	-0.037930049900885485	0.009767383490537367	-0.001657332315723186	-0.016876650730387834	-0.010378438783267049	-0.006493031815023524	-0.003407515103001131	
NP_620693.1	-0.018477473141958013	0.01328300192881091	0.004566806785681458	-0.022543349970633973	0.01486881445130319	-0.006466317989882515	-0.0068435975696942404	-0.00937375547917715	-0.001940075532280457	0.0013754879760047834	
NP_001885.1	-0.01905789295023779	-0.002948275038851532	0.017854060787360973	-0.020852424200343164	0.019160538279670063	-0.0062082279413570194	-0.00973021972831121	-0.01223570786252076	0.003446701505828127	-0.0005844588252440245	
NP_071331.2	-0.020613736416497053	0.029808807814945663	0.0012462758706692743	-0.019296197692024907	0.013720195557445539	0.018958168402553124	0.0029014257495730356	-0.008031325424771847	-0.007163741915650243	-0.0042557254650289825	
NP_001310.2	-0.02727665069817929	0.021627912891306587	0.005924582853570893	-0.01692655712222003	0.01164321038395897	0.006977459117869911	0.0040227563286071985	0.00021291343478113548	-0.002459800401135107	-0.00694609536279969	
NP_004375.2	-0.019325599504812913	0.02709704345299513	-0.004072074098101073	-0.015682135512807754	0.012534654485352261	0.0014620163605352495	0.004680798580910101	-0.0038631890216913162	0.008521943505907563	-0.00937387013765375	
NP_001886.1	-0.023600627845362467	-0.019350187411874345	-0.0074148527469990785	-0.01544584168740522	0.012579879152212977	0.004419506026381821	0.008791592365560865	-0.002193536991924044	0.023711798943026947	-0.0028051315236197532	
NP_001887.1	-0.05728696623018053	-0.002977479977860384	-0.007113109545588254	-0.021946479171096354	0.009398686708552342	-0.0002500032656076501	0.01592216527069042	0.0033535643992706025	0.009122329107930727	-0.010019536446304596	
NP_002369.2	-0.03408634728652205	-0.02495592490552589	0.0038912440959686222	0.003254183609775892	0.024982129961391	-0.019872074755040593	-0.0018513291143041999	-0.00028124566877870067	-0.005771030822087987	0.000973029572790085	
NP_004929.2	0.009597910369694363	-0.01991997566051279	0.010088247684449212	0.005363766306021995	0.009280227571251248	-0.00021333025717560483	-0.0022092231888174905	0.0007197090995758519	0.003388122093113585	-0.0036417463325300664	
NP_055141.2	-0.04609164020041457	0.0010182081096181874	-0.007895048122341222	0.00579454455684221	0.006532202993789643	0.024606625720637	-0.014809653538855857	0.014635291004343584	-0.0034965623037697363	-0.00334112338600678	
NP_001339.1	-0.06694728432548701	-0.0022634773377297017	-0.022627764554857176	0.016502579894395554	0.0049823939378979476	0.012955560204597026	-0.004195437152647632	0.017866928792962696	-0.0032646381665336786	0.002449907408499959	
NP_004725.1	0.010030819465768727	0.008660019448102381	0.006717374957383044	-0.0009694383978369781	0.00561355352290926	0.011579413730582327	0.00182133857331547	-0.0013265577708293456	-0.006752261486349168	0.0030137888536175546	
NP_001035351.3	0.03099618251916091	0.00965252141918294	0.007800700113312203	0.006487643314579319	0.007176251332500829	0.010536137217851614	0.0023944205292725992	0.001220247997628502	-0.008358639907757051	-0.0017341433475162526	
NP_208382.1	-0.05087755467192971	0.029852307813697132	-0.020790477352839398	0.014995909300731879	0.026535469036004806	0.010040086631891059	0.001921185478714926	-0.0054810153990401305	-0.009505012445751216	-0.003829745119316984	
NP_001945.3	-0.0013957172537070646	-0.050376543754560056	0.0010627492746970943	-0.006047855514104373	-0.002883427902017897	0.0034365084903160877	-0.0064853640354839365	-0.003413959123711121	-0.003622163622205177	-0.0029297433977354976	
CAA52777.1	0.011867628164360556	-0.017597307324876587	0.015891208140254222	-0.008946128160810533	-0.026972810551780607	-0.0009354258466010162	-0.0013793869983539122	0.0036857365064467706	0.002723467138854704	0.002237253996049783	
NP_006292.2	0.029568302659438054	0.009862409288820484	-0.02842432345815648	0.024252002194847057	-0.0038690754794719604	-0.016373258565861994	0.01712543325085382	0.012225825828308301	0.004034003270755394	0.00610846577851504	
NP_004400.4	-0.03024645649015756	-0.06775695534047932	-0.012305054776994673	0.024668744120893347	-0.00927930184380321	-0.0037326624289865554	0.0010092662288763352	0.0016678786215233033	-0.010751524852528971	-0.0075874513570299675	
NP_059995.2	0.0005566929142853881	-0.012516542847032559	0.009720190533858444	0.021744780243212698	0.004610566899354924	-0.008326587831282742	0.00039376616488024995	0.007828060176997222	-0.003818141633901951	0.0026791005397981565	
NP_004751.1	-0.02080910230785599	-0.020148075158004264	-0.002832784196800288	0.027429313312266744	-0.017585510360237394	0.008059402418496545	-0.0030094936767272977	0.0279664405687399	0.006409561693442747	-0.008928066884786631	
NP_004217.1	0.022289213148114207	0.01125003239103022	-0.025865112791583843	0.010900168797954675	-0.023191520556530006	0.008770585679902132	-0.00666011500729554	0.01874350395725407	-0.003684218724309303	-0.002722755869868179	
NP_569121.1	0.008108042602957654	0.012966188344447363	0.0030784573971298556	-0.009071301600097004	0.005070293072482865	0.0015056515751604145	-0.0016824257733559912	-0.0050316494871206026	0.0019576334997330105	-0.0042458079614580944	
NP_004705.1	0.05395776320414197	0.004303073248673251	-0.0014303908541852487	-0.0019700154910833522	0.012846111157720417	-0.008252199989373226	0.0020600726575491753	0.0017567362589391625	0.005847874306060282	0.004802286187488782	
NP_003574.1	0.008210269070201707	0.002087468690872934	0.02778991753319516	-0.013946881427447554	0.03185071449712452	-0.0026481629711835363	0.009938496597822137	0.007837453462661053	0.007662173289150012	-0.002286470488549949	
NP_005219.2	0.04387471196768843	0.0028321866983353305	-0.0076678371733328865	0.0028805918582175457	-0.006495397140441116	-0.013525757018157033	-0.009753571714069396	-0.004793057893124254	-0.0038176893724669383	-0.008427909986349603	
NP_055228.2	-0.0013870589543568664	0.0024450620891371695	-0.014020609927089216	0.012761954511359407	-0.004338745565381273	-0.0018680209983480437	0.0069982853903872225	0.007685438054327318	-0.0025651159136951536	-0.006388650466493137	
NP_005223.3	0.019695385253400373	-0.02607817598939315	0.019512336766550443	-0.0016515222402602502	0.0034540931961637195	0.007914810770997762	-0.003082022234520337	-0.009034196027623568	-0.0037085272729630724	-0.007139900299490913	
NP_004422.2	0.005108371191243392	-0.02830368743010212	-0.007995098647714683	-0.003682964834466946	-0.014428329229409785	0.0036870096137400364	-0.004365730103443502	0.0020513430594565948	0.0008308070569506737	0.0005793265252386156	
NP_005224.2	0.023876818699431104	0.0006688668477477653	-0.014150358632257646	-0.01280077567386321	-0.013225888480997186	0.014986476292212766	0.004484704745188932	-0.009714169236477662	-0.0045740147841826185	-0.001240593195356537	
NP_004429.1	0.0186892197433494	-0.014901077038607284	-0.009334357268666053	-0.004920441848192184	-0.010391087495584806	0.008259553901339367	0.004034188789626244	-0.0021143506911998153	-0.003359980276746063	0.002456597166735786	
NP_872272.2	0.01082622306959059	-0.021338704389757747	-0.0038333962306837423	-0.0071240457910235104	0.0010356445091295608	0.01740242297023107	0.0022696510901118357	-0.0023827315678198306	-0.002083916344177806	-0.0011439694241617273	
NP_001073917.2	0.0070567186653287565	-0.008881630424419138	-0.0064060165202587055	-0.013858495567125892	-0.006395147775586469	0.011991772304615176	0.0007828609281385107	-0.00872694849401532	-0.0015189983702813188	0.0032540167501269855	
NP_004431.1	0.006858598357565301	-0.013436655142310292	-0.004679520087684583	-0.011741073782976529	-0.01764927054853629	0.01012461274646845	0.006199364491840986	-0.013138030097812255	-0.005459597861842259	-0.0009160017328160978	
NP_065387.1	0.01310080218028789	-0.03420851650061459	0.007918114239530401	-0.009673765053660285	0.006585886718283535	0.006799220225315223	0.00022208072107711624	0.00018221054321513689	0.002942388977445904	-0.0034523671248594713	
NP_004432.1	0.027468125443316116	-0.014020815322333081	0.004721160825609934	-0.014487777759253116	-0.010752141202957265	0.015141274551009496	-0.0009828600237391152	-5.5419422395037966e-05	-0.0006537478854480976	-0.00030610537639580015	
NP_059145.2	0.027760784705662137	-0.02544131671685664	0.0011947501378260026	-0.01111014018099242	-0.01380187199644561	0.011333070076726058	0.00519219941102541	-0.0070795160025968	-0.0006742530651638798	-0.004247385421008156	
NP_004434.2	0.035183268912601866	-0.020680153260287316	0.0017295895706384535	-0.005152422283247113	-0.010245631522666387	0.005977699831926655	-3.0403261022521946e-05	0.00523106968555334	0.0001874288674431782	-0.007470194430267311	
NP_004435.3	0.010760119668076053	-0.033304241135944136	0.015220453675990236	-0.002700961113378984	0.0013154511631772077	0.0005622354013825755	-0.004933888646060532	0.0011567461765292304	-0.003722558496098918	-0.010181422268539863	
NP_004436.2	0.03290672957963999	-0.04677987692356858	-0.023821744069016097	-0.009012988756841832	-0.0028074744992491727	-0.0004925147704021366	-0.007249697279590816	-0.0025068886502664428	0.006131331775817746	-0.010377843222449687	
NP_001005862.1	0.04032236518537525	-0.009644706756503717	0.0004250755460970424	0.005130608507801351	-0.008182792469195945	0.0018158795785973459	-0.0022353138029688495	0.011406700604767736	-0.0016790564336926557	-0.005955367643486763	
NP_001973.2	0.03224163771852295	-0.0004464104578220987	0.019597739141312617	0.003536095222647084	0.0034682136514876663	-0.006284877544997523	-0.007967811356675824	-0.0028328158217774567	-0.005175985081288007	-0.0034660378594267467	
NP_001036064.1	0.03335467640342487	0.016377598174284465	0.011253745426058524	-0.006728471420192861	-0.018671792922679144	-0.0015800522027423227	-0.005542110048893341	-0.007425042780807595	-0.002838242241194869	-0.009243279068937712	
NP_002737.2	-0.029371848029415032	-0.02717015779543598	-0.02538406685182945	-0.0032552493172425235	-0.009283571127009069	-0.004830805500234569	-0.0024138282404562806	0.000350464718495435	-0.012716183491781172	0.003943929465760886	
NP_620407.1	-0.034824010552928254	-0.021579252878003358	-0.01485113951947372	-0.007739694567141988	-0.006007539589045701	-0.011464965600083442	-0.000980052305088009	-0.0018078196516298115	-0.006948050431929498	0.00022551839638513301	
NP_002739.1	-0.01779925748270227	0.01750164425487738	0.012036500238211473	0.012012080959451762	-0.025650784074481833	0.013144574176718726	-0.008330690487423837	-0.018156793589713845	-0.0022715536518503727	-0.006989236878352657	
NP_002738.2	-0.020711981580560996	-0.007192415192133311	-0.008476796481385341	0.014826806774953941	-0.013980426258267228	-0.014082536478024535	-0.007035985567446043	-0.013340925196564607	-0.008706196152254337	-0.00225175474782452	
NP_002740.2	0.05779045894123995	-0.013438636078536648	0.0006445615497655691	0.016830680317013853	-0.0012932850900872369	0.01730042282651199	0.01332295800699815	-0.0020007488225580556	0.014566222535220665	-0.0023631519035134945	
NP_620590.2	0.014840813048446082	-0.02761428287004865	-0.004236180942745918	0.004403746311328438	0.02816813211003896	0.004091363241652838	0.00548528611598749	0.003565529656521159	-0.00456088545109343	0.004286318321385122	
NP_001424.3	0.012953411777718988	0.00042455459096448395	0.010892444409798162	0.0032730087746795614	-0.008634258782401654	0.004381060270751273	-0.00607758830806737	-0.001991904419268692	0.0005669445852755485	-0.0031789605167664007	
NP_722560.1	0.005231320728333827	0.0015339219341424098	-0.0047960837344652694	0.003727022893005181	-0.005190580926354869	-0.007444508738636066	-0.0014229441894638222	-0.0031719333179946766	-0.006461754689236633	-0.004174978189213759	
NP_005237.2	-0.017215523674233953	-9.387050266626088e-05	-0.0029694146681044247	0.010029814895850826	0.0031295792255361552	0.013811812315021457	0.005957250444232591	0.013116326964604935	-0.0028565364189164656	-0.0019878349093297855	
NP_001996.1	-0.003797405816434313	-0.009711959727342916	-0.00955151884501125	0.012745789271944637	0.00014949646480146475	0.0012590934189202652	0.0011163470599905869	0.016008658635054383	-0.006122737414586937	0.005444854165060208	
NP_075593.1	0.013548270715465239	-0.008582734616110175	-0.013199342612379459	-0.0012101022443985231	-0.002681434459372196	0.012806514468098317	-0.006716632200209167	0.0008146413986669062	0.003966165489070343	0.006565167115945239	
NP_075259.4	0.016814063717166032	-0.00882823311700931	-0.0012423335429125179	0.0016404770988137816	-0.012109772044453116	-0.0012110645983406676	-0.007879967546719742	-0.0014742069483638977	-0.0014749489561945615	0.0011584987538685938	
NP_000133.1	0.012869408566778736	-0.03896644553655243	-0.009924134674140671	0.008709096593620751	-0.0007639464591166949	0.002664372044818829	-0.0045006899352793995	-0.006612340835493815	-0.00016908167799100624	0.008020189961509652	
NP_075252.2	0.015087019479979523	-0.033080782449164854	-0.004245670213214782	0.0007989916968002426	-0.002461026580410689	-0.0001079954106119866	0.012108299499507398	-0.0032076872511186847	-0.002635775217203905	0.000610540605236344	
NP_005239.1	-0.005035623753926339	-0.00887803391136817	0.013950068004877815	-0.008662930423759593	-0.022224184535416983	-0.012389649513406509	0.0031309393936625983	-0.010943735245964875	-0.003567312952597206	-0.00013961956135863135	
NP_002010.2	0.019500606179521422	0.01565861420738636	0.02903036403593461	-0.007162321503424494	0.0014429038539946555	-0.009276093060345218	-0.0036582858276092	0.0032848436141009836	0.007116301061649938	0.005544683857620984	
