protein	pc.1	pc.2	pc.3	pc.4	pc.5	pc.6	pc.7	pc.8	pc.9	pc.10	
BAA36547.1	-7.504557022372316	2.857073348006143	4.367345364945793	-1.3007908693884365	4.0650847838483655	-4.396588771640048	1.6675835033547173	-0.7307763169118654	-3.300945290745072	0.6655157181067572	
NP_006243.2	-10.522984615993177	-2.1269082250121154	-1.628569654421824	6.679699633378531	-0.4762678694889858	5.9341957617370795	2.398525985934059	-0.13891630861723037	1.6375723259723434	0.7216812370614643	
NP_848605.1	-2.5741978364581137	-5.222289071467342	-6.21879334079332	1.7716770455650124	-10.000399537664874	-2.2072579248654876	6.234707958338889	-0.3903859880949643	-0.03289292488548944	1.4137104682644814	
NP_055655.1	-3.3726810678640917	-0.9891051187299654	-0.3864351236229334	-0.5664666473806076	1.846801256687675	-3.130892423773773	0.5150515657164859	-2.648637118887842	1.3207050088254464	-0.0946312015919393	
NP_005914.1	25.679561309862535	0.49546397530177666	-3.7792787230127534	2.7523265282053813	3.002750316090426	-0.955365736193709	-2.6814373783941976	-1.8660441912280856	-4.259160292565902	2.82799413355311	
NP_004663.3	22.421220512713738	-5.892060747314417	3.5803431310139713	1.6123228357654869	-4.176985634871687	2.857067612726939	-9.9106432693462	-2.4859016116262524	-2.7410327438960738	-2.202908010617081	
NP_003591.2	-15.371250986519613	1.4070332727360604	0.4216587200337651	-4.962255998548383	-1.6862739355151108	-0.01713159210839759	-0.02662654242301123	-1.8011795638669101	0.4814003176047133	-0.7089132756373832	
AAH00442.2	-17.993112359957035	-0.6889108088160754	0.010287777118236766	-1.0500208287268442	0.4130746913589164	-2.269300637529302	2.8194822449563426	-1.1524778610579605	0.34421304565448524	-0.2978556281262464	
AAC77369.1	-21.958866287148922	-0.05878658364897684	-4.840723024207271	0.8126385080080087	-3.4584869355500936	1.3203835358150793	1.5090465601455298	-4.0364047632718965	0.5444071582866288	-1.2962687396012007	
NP_001690.2	4.27216184121857	-4.450228401035069	-0.6995327291632353	-3.8968682914153003	-0.8555251386224322	1.397434262348497	-1.3320885949574408	3.538466048073569	-3.022535137881959	-0.3245505855965753	
NP_060063.2	-2.35762464038136	4.221694478783561	4.626249288007362	-1.3504384619799137	1.5397063311300274	-2.4750432630725476	-2.452308243969569	-0.04001017687433702	0.8761284837745269	2.83785080443061	
NP_001706.2	-12.938218502889823	-2.264808432701165	-1.9670562964560891	2.019652138180374	1.1823184010569312	2.721663318123653	1.9852627007807058	2.021811545580014	4.1891707174161805	-0.8958849072651608	
NP_004320.2	-12.499636559106817	-3.4857390907158017	-4.818972638639279	0.8565604313741445	1.7354964896465415	-1.3996735257241033	2.174872442337412	-0.6084910787813589	6.531100618901212	-0.5790228859218385	
NP_001194.1	-12.240811522727721	-2.310318612468929	-4.093641803687713	-1.466350254799385	1.4066421495327057	-0.9455164936632933	1.0463385101401326	-0.5030679620983444	6.6576402394460565	-1.2781185295913622	
NP_001195.2	15.746999267066501	1.5631490797798593	2.2434601965581313	-2.319980728763707	2.700613351718736	-5.720045589433654	-2.932841386550355	-2.046889387545804	6.372701832708268	-3.826778382284759	
NP_001712.1	-4.618280433460689	2.844780260889577	1.8075160452272558	2.552319852060249	-2.62101490767594	-1.471677873872171	-2.5820574518083292	0.5111534219442639	4.80862361267216	7.748967695047718	
NP_004324.2	-0.15038413819242957	-3.3399995982967052	-2.3225518269740677	-2.5714760559092738	0.6872301843252951	-0.07263053969643939	0.9068941161224408	6.010369123464977	0.7673435705315995	1.520565566040036	
NP_005966.1	-16.31055958996636	-1.3229853324910574	-4.506067364661424	4.31618024163535	-0.8151188636973083	-1.598442923860243	-5.530275385925396	-1.321498014294897	-0.4869803979444868	-2.750271117490416	
NP_115806.1	2.915881372331583	0.2453806999602981	5.07289362057833	2.236437550554558	6.953776267079751	-5.927219308927105	2.0084614708415316	1.706771436845772	0.5247382680930761	-2.6296791985399093	
NP_003948.2	-3.108966552590301	1.0533057496323417	2.4423583301757072	-2.7799117676629663	0.7138537179604547	-0.9972807415021024	-4.477647957606599	3.7266361446885643	-4.142288962486182	-0.053629869963485975	
NP_000052.1	-6.13483922696632	0.2970674062051632	-1.7679759394325345	1.0324771827130146	0.865116719392983	3.8155238229830073	-0.9421647590973748	3.7240141090320713	-2.8145132313836867	4.523010315578368	
NP_003647.1	-16.672137883878165	3.618091604786258	0.5499388957371814	-0.6754314258370582	3.2397768949418606	-0.5647393685344365	-1.5580762833558666	-1.24048680529667	-0.44417754224472605	-1.6741933728810097	
NP_065130.1	-17.73019878526848	1.8564274097986746	2.9940469476157796	-2.4615503838548793	0.1703040135789467	-1.3546035654116213	-0.30563532180643216	-0.5972296939135472	-1.730958162720347	-0.7156280531029563	
NP_065172.1	-12.073579398236213	0.49329323999374847	0.06242602184187115	-1.6155516146541138	1.8220472899129454	-1.0910219196013953	0.12833831436818666	-4.380273986294985	-1.9368541671885364	-3.123929098837031	
NP_741960.1	-12.123074223796577	0.38308721786805017	-0.9625051310137303	-1.7869259175625982	3.261513274930925	-2.183619846545512	-4.000488779653134	-0.04771538702014491	2.875867363194046	-3.65280615566146	
NP_001211.3	-3.804004067396233	-9.5524316483436	2.863407559247661	2.857626634719229	2.0424909483595552	4.040807201975423	-0.6051556403343282	2.9249895207671996	4.399169672681581	1.7171564259967604	
AAD20442.1	-11.299237666260366	-1.6649948013690796	-0.38688962947116534	2.8147206421738593	0.588028473226879	2.4681188895261075	-1.5572345226184938	3.799175599595857	4.108917552052174	-0.281716127234059	
NP_751913.1	-10.732034004121035	-2.640788942537698	0.13963930795165355	1.2978125613910125	-1.536355629480731	4.3547312203925275	-1.7913789113109144	3.890570913547618	3.7588065300074387	2.130847739931091	
NP_001735.1	-11.670008749625797	-0.686549254414011	0.717096466050517	0.35764402698358194	1.2753904853083988	1.3197421998983343	2.7241760386180194	1.208723022238696	-1.975252193420853	-0.7908631446955541	
NP_115670.1	-11.828761132480022	-1.3379012137661783	-1.5194540256680438	1.7894967719798616	-3.0021242970925437	2.8034093174606087	-0.4775154373610286	-0.7681059917863987	-1.2034720205560463	-2.0603336386380207	
NP_006540.3	-4.603514889436097	4.138573851295677	2.216905844093062	3.6162413155929434	2.1591462305900793	-2.8582085280892615	0.9953508498486668	3.976257934358178	0.3278158790150287	-2.8842519535746263	
NP_003679.2	9.560275580490593	2.357030448726558	4.507832316618317	3.9246910707878055	-0.6203558862878753	-1.9621679277822033	2.1280494538566415	-1.7415585708555927	-1.0172629538407023	2.4710089383106535	
NP_277023.1	6.057713357120948	16.94380606651327	12.71529663793102	3.966609929592625	3.010876792027885	-1.789396278078674	-1.0742478171104906	-0.6862521017332787	-1.81991732534529	-1.9296673019104866	
NP_076916.1	9.18773502218624	18.42355937311795	9.94354995949194	1.1247483230294593	3.476709760194974	-1.6395269500935312	2.5926210759000243	-0.2862175001180677	2.946357681298608	0.8469207054739619	
NP_003709.3	40.57355453987498	-6.146793016926839	22.69087072821146	-1.3595547912215202	-1.1218550809587384	0.18828536242900673	4.286686081981134	0.8171615102749923	-5.329729520669315	-0.786963960019594	
NP_055891.1	-11.873137976693098	2.358424487367118	2.866110722694968	-2.176787390672833	-1.6854098263459718	-0.5802711883268958	-0.44333024774555524	-1.7238306209679848	-2.505908250388403	3.6398586450524992	
NP_001789.2	-21.386172047682386	1.3928601831500405	-1.9237759349542107	-0.9936859373816657	0.49199239222457514	1.1170011569311293	0.26998677694570883	0.513384794352754	-1.848783326856294	1.1933308255955128	
NP_001249.1	-20.632269744704537	1.1121529930062632	-1.816579328710232	-4.528101499092804	-0.6664154883826434	0.6599001535426745	1.0845477784944366	-1.1933162430053093	-0.7893917075138387	0.3918445637890573	
NP_000066.1	-19.0726612733208	1.9680509814934461	0.791632850031519	1.1900009834750602	1.7687721673371326	2.152206965249423	-1.1740062189667335	0.9228947477334956	1.3868636042943325	-3.2633215330621397	
NP_004926.1	-21.78461177312995	0.28315760592438455	-2.524593538409296	-0.1723544568668625	0.7099266319042168	-0.2864250094303537	4.688106955472792	0.9451735272726995	1.361282846200877	0.2765008565307581	
NP_001790.1	-18.3398338711351	0.7679631436028211	-1.4659993424372946	-1.7965048844596412	-1.4410860538978083	-2.219223092303201	-1.2155318104385775	1.2020889418115461	1.4701841840668248	-2.388602864973397	
NP_001251.1	-13.490562130286653	4.698588919138948	1.6202370080228274	-1.9203141354647453	-0.5325294336407331	0.6263917373432785	-2.1422484810399918	-0.9130503569909728	-2.1535630391841023	4.279770824508314	
NP_001252.1	-17.17292151936418	5.240686966990154	-2.3478151541571184	0.1508027880877593	3.6122487353111707	-3.2210922727558513	-0.5447021798175573	1.0933873826187386	-0.8604640196005009	1.3847683317123298	
NP_004187.2	-18.950467207790492	4.17015537690888	-2.3533865975724426	3.1391849188202476	2.934413064211314	-0.38876061166377496	-3.211213104609315	-0.752553440175296	-1.4493541371844203	1.1674688887039582	
NP_003939.1	-10.353483422456344	3.2647378720981934	-0.6328412730166466	-1.9767988433104142	4.540307184574529	6.625509886509134	-2.2340782743244954	2.8864082518058036	-0.7269933396751214	-1.4946355499985227	
NP_001107047.1	-5.3709577340555485	2.5958339434884654	-3.1925273279594766	-8.124812237970904	-1.9364317829760764	0.47134717391517184	2.403204672906329	1.875694951401748	1.336844046934355	-2.6775508469377507	
NP_003150.1	16.707980726914705	4.831905437197959	3.7346415881860793	-12.612862317566618	-0.9060216458726941	6.217709399120929	0.9065367346434966	2.848188703093708	-3.057350372880866	0.7223172142628875	
NP_001265.2	-10.972967019973066	-1.0246718436946807	0.36391394982945074	1.2306609959632382	-2.733563346593583	2.993451880973209	2.3167650441641463	0.13567790105569855	-3.6490114377625384	2.20593613624194	
NP_001005735.1	-8.466774859911352	-6.877692822207021	-0.4974366386661146	-0.8062803986283937	2.7547866407811967	-0.9608567488865818	-0.8798630451335214	-2.3712746575124264	-2.5339939141161425	-1.7321109273826514	
NP_009105.1	65.61531345983289	10.829180386008748	-1.5614554471591522	2.5108882622103885	-4.3547445115660235	5.784502377550464	11.93294704274788	-2.4552118408335035	-0.21594506852356438	-2.9378264086325565	
AAA61480.1	-10.968758738137435	6.831054064324599	2.1123453920490403	-3.04611291078101	1.4815608591275282	1.093339551712439	-0.07527802315793075	-1.5783327363405328	1.01666099108399	4.739836164257769	
NP_003984.2	-10.305685640301716	7.555731370228274	2.8804262174051765	-1.3188744272115396	-3.0115184601966045	-0.008700331954412447	-1.2045926933849174	-1.397575729859004	1.397518362356539	1.5218176162071226	
NP_003983.2	-11.702020682056876	3.342165830794063	2.4910995054326905	-3.4136849675728254	-3.8171666327928953	0.5888049207589734	-2.8367980065195466	-1.0686916571545995	1.041822810321469	1.0297056797798798	
NP_065717.1	-12.367342383713623	1.6954263263934173	-6.660857245434637	-5.676567968788101	1.6072551756352078	3.8470843742447625	2.0123206818274983	0.3437163702802141	-0.7532231934582396	1.219345179256785	
NP_005202.2	11.916381863679149	0.33053133114001193	-0.8228637096774456	0.9295201485397829	2.4114983291522214	5.513035285706892	-2.477367059748837	2.3913992373256927	-2.6733089648119557	-1.8623271044896266	
NP_004374.1	-14.089484139913028	0.14195215284381096	4.623108191774222	-1.4287679051465054	0.7817005639882908	-1.8299777779162665	-3.814082280803839	1.147787734425653	5.823973681888514	1.586491445566324	
NP_001883.4	-19.833290267566692	-0.6926802837728661	-2.450766157466444	-2.3892468389880763	-1.122903664665783	-2.8768546223707956	-2.572318270961115	0.12416749146225807	-3.825599101261428	-0.8889974021489327	
NP_660204.1	-19.33813471103091	0.7974147952191185	-1.2666914410913217	-2.3293012185469033	-0.7487105080131915	-3.857917945064669	-1.655238664598428	-0.6027856491694719	-3.632565431324317	-1.170725713321826	
NP_620693.1	-16.16821774670623	3.150317198004293	3.5684017763497256	-3.0947713554400216	-0.013454847260469577	-1.6870989111798924	0.4632547237911539	-1.3173867616831831	0.9462201954583223	3.1001396331688515	
NP_001885.1	-15.226804163605916	2.159935327189253	4.067773360408755	-1.7820074699409192	-2.2875856466874342	-2.7654869435209046	0.014794155186187352	-0.5342282014175609	2.049683824557726	2.5482459783505265	
NP_071331.2	-15.194132739540755	1.2216201826921322	-0.7733126304151303	1.1198876213441293	-5.3935290586545195	1.148368177891338	2.555771232765763	0.43830607471614635	6.125270112397658	0.7155316417967199	
NP_001310.2	-15.16045919595287	2.791405018953049	0.21663885714835782	-7.9400696149254095	-0.6788596748268578	0.13356241749337078	-1.5505355917714723	0.8307879841135902	2.87627226970073	0.8490165974699334	
NP_004375.2	-13.522519490332416	4.2285455703318044	4.732592618274457	1.5842458752183664	2.9988487986578227	-0.7208696317373396	1.8648752509341933	-1.296049487320734	-4.001858454073319	1.9081683581863202	
NP_001886.1	-16.035338417356964	0.19621157452411878	-0.0035306538695564498	0.38818754668210287	0.2351747387301745	-0.547215680729102	2.276765885264217	2.93564900877582	-2.2891206404358244	3.927399939495235	
NP_001887.1	-17.59183401952288	4.911547390961121	-0.40723735945113937	1.509935864394972	0.5036412177122745	-3.1829254504836566	1.2406934512559993	-0.4500301884517358	-1.4231563092789603	2.174840591733909	
NP_002369.2	-11.769514029373212	-1.095550709780453	-2.1062814732547266	-1.717685639081273	-4.414711383306872	0.4851066027113736	0.031857470702243214	-1.5788243188526476	-2.298883212540509	-2.8410994561038825	
NP_004929.2	32.06939222878419	6.216992713023982	-10.57427810563275	-4.137431556977616	6.173299051762543	-2.013898178996824	-8.367954137839366	-5.739192187227752	6.575271078340434	-5.693445067991155	
NP_055141.2	-16.96168236218638	2.821960002035704	-0.3123342898500374	-0.8250270360981612	2.6194101395994243	-1.4120841229594787	-0.33208867018229177	0.56707927596258	-1.2861575688711748	-1.812557765368578	
NP_001339.1	-12.08740658834137	7.828296026190452	-2.4155342200188987	3.3256005397998654	3.5253185365794493	0.6572850259048719	-3.2738122854595684	2.418004279916867	0.07940873437615724	-1.673498219973948	
NP_004725.1	-2.2166064426210887	0.08262477158403803	1.0366740634432043	5.402269708463327	1.8608063682218696	-1.7552543845249238	-1.9224072304797752	0.9133699361640796	-0.16626595487090007	1.4430802176324025	
NP_001035351.3	-0.6421106618368807	-8.91784054629119	-3.209329531682181	-7.354895978963996	-6.829353041590809	-1.5454582858159949	3.519786472045613	0.6869127086245259	0.643205986040114	-2.365021971065886	
NP_208382.1	-4.086147654568026	1.8996043117482027	0.6340052445108127	-2.9156803297941765	-3.1778174989034844	2.937615509425556	-2.6036044036804333	-2.6685219665398665	0.8478128109537532	-0.4009274089970077	
NP_001945.3	3.6062585697966028	-1.8565513528990834	-2.219502250685221	-4.415430538429734	-0.9316855958865227	-4.0872959088788985	0.7348391582237774	-4.7615021151550625	-0.6127048097255423	2.9102865377359186	
CAA52777.1	0.2592913898829969	-5.230632628560507	-1.1182959275263884	1.4545529554964907	-1.9807920699520356	4.605797474523202	-2.8191220983616603	-3.698280764112745	-0.2707866267932956	7.851056019068657	
NP_006292.2	5.398595521960096	-8.849271359519426	8.424772177493777	-1.452881833655748	2.1054085756708565	-5.640587267654009	4.404417758640812	-2.483447284169756	1.9607985336771812	-1.7345164816834913	
NP_004400.4	-6.944280274024272	0.8533399513503134	3.5001367563305594	2.74179852047784	-0.9275733404240235	-3.0389835780655567	-3.192924152231469	2.4413862971759674	-3.5131810089898545	-0.3365265820191749	
NP_059995.2	37.27966480439598	-3.9810725987820934	3.8070888113613393	-4.124413532226802	-7.459077461612227	-4.141746403735167	3.7124458333849475	3.7940614535171133	-0.7046749528885499	-2.703447824366692	
NP_004751.1	-17.86141578241529	-0.4445543235307226	-6.692227945898286	-0.8768357029336629	0.18728795740586476	-4.496657934380918	-2.4004336437827303	-1.501965285924526	-1.8771588601006088	-1.2370085218662843	
NP_004217.1	-16.73141149628221	0.9369407079556298	1.0783693687683713	-2.506340320146114	-2.456939225204369	-2.2763213228177945	-3.5491956787029575	1.1507401608013137	-1.2040276889871222	0.1888250413746576	
NP_569121.1	-9.331659922061547	-0.19888096872480454	1.2187058661564842	3.00047104139257	0.8490748076295294	0.4875673487239381	3.8781559369597702	2.3000056730437213	0.9131950117860904	2.6844047516443776	
NP_004705.1	-5.178874991244881	-5.595780402646658	8.094840876776162	6.988850966764566	-1.4260714412407123	3.3693353567668596	4.071251386402864	2.1167737181050765	0.6720139398196147	3.268285997437737	
NP_003574.1	-11.46514437219975	0.2720276670134461	-5.2534562168034	1.4813775975151457	-2.3764553191145605	-3.9706768033051167	-3.2632824141945305	2.7209630877656172	-4.296187046303059	0.010673622919173295	
NP_005219.2	22.034752308420426	-8.594938626917852	4.935576277679077	-6.39653269709596	0.5389097079602946	-5.2912586869021325	-3.873505897903483	2.820822686825959	2.0762795504527753	-0.13532194299942718	
NP_055228.2	-4.768439608643273	2.3602961004202667	-0.7893035651044612	-2.0453667179360853	3.2622222196904507	3.180861693117004	0.45388572510949765	-5.151919228676724	-4.9467648653902625	0.018710846746121175	
NP_005223.3	5.922883247922819	-6.167767352387956	-3.66074991393193	-1.5228645662680043	4.818151098716609	-1.4205176066127672	1.2566644309105899	-1.9133514287726396	-1.2333780318572287	1.0715880014555594	
NP_004422.2	6.314344358755075	-3.386760789219028	-3.4309038819429554	-1.6199585790523223	1.4069905780726126	-1.277943695893394	-2.9424170255527953	-0.8648721459867031	-0.5878242054556356	1.453396397864171	
NP_005224.2	9.804666921219649	-0.6299852528059064	-4.527240567669765	-1.644416460261037	-1.5708762719402096	1.1699995191985801	0.6252858862365188	-3.0160448554407697	2.806940020549606	0.5075239767138764	
NP_004429.1	9.061048269722566	-3.2987860588149136	-2.3467371575469005	0.9548026320227836	5.130750055900106	0.7798644302282293	1.5151544728525181	-1.7769898876219605	5.923976207700814	0.807258052395608	
NP_872272.2	7.593518379421474	-12.739628688569063	-2.5472537256899557	2.093026246418921	1.1234156215758913	7.291763676585534	0.8566189890670394	-1.453968197197908	-2.2323642403893795	-0.521025772290282	
NP_001073917.2	14.343110424308033	-10.30873471816644	2.972862445971778	1.8123226906920205	-5.898950794701991	1.1656325208676597	0.7712548220182651	0.47819572108245567	-2.039748483106038	2.8128184759093795	
NP_004431.1	10.96130830721014	3.00338777668587	-4.46836631947074	-2.4941159347247948	-2.9994914479782264	4.050602252874173	3.3634464664559616	-1.251391734395708	2.331432297753175	1.9103743240692947	
NP_065387.1	7.876147985365927	-11.993006837105359	-0.12810534838263474	3.2484425401315926	-0.1779627501670337	0.5193398003959406	-1.0358849581469247	3.952608520927883	-2.0162843564040833	-1.1539249943974403	
NP_004432.1	7.890985506875675	-2.611511244082235	0.6305289291298545	0.14004212439807098	4.378108979921998	-2.5459457103523286	-5.613862108979399	0.9459175082428044	-3.045773358700687	-0.29321208450517955	
NP_059145.2	7.536235115183201	-7.8803763989136275	-3.6219562165779533	4.827779451725782	-5.864812810654145	6.596901970485022	-1.7022531772138838	0.5544396289836284	-2.778711579041537	2.5917749354822703	
NP_004434.2	9.738282622686791	-12.025735781515053	2.941480656206382	5.496803657406586	-1.8958544384034883	6.515221967923854	7.0267212758520765	-6.89470350166546	-2.0516154464952367	-0.9717600141785085	
NP_004435.3	8.534076604332677	-8.457833291384933	0.785423841209644	4.965429598394917	-1.771275715846213	0.9687226810175512	1.8488111816048427	0.64174866415137	-0.5704442872870501	-0.9767494155101694	
NP_004436.2	7.982356999407812	-16.25024551593256	1.594487040583633	2.5972352016489015	1.7513042399670062	2.101782041787364	-1.4348933903824885	1.6239733441711355	-3.239812856066122	0.19829979091248007	
NP_001005862.1	18.263113370117964	-0.45621659688204264	-1.7614814947303212	-1.5100401625854931	2.4552749273516916	1.512803996716524	5.309573920709408	0.7507080246456237	-3.4205417707296815	2.1466444551741577	
NP_001973.2	24.015526606461524	-7.2806138440296335	0.4648310227687961	-2.538738856819467	-5.401956278883053	-1.7749243729608442	4.438626239218395	4.903152776243996	-0.9876851418468134	0.7835680405054825	
NP_001036064.1	22.54173157751623	-2.859170757795003	-2.837504202675603	-3.5003197626091525	4.0773125484469235	-1.4051517850995867	1.4236132546156264	3.98680099045272	4.349402385539149	4.351539411064315	
NP_002737.2	-16.36975190904023	0.08700758375125602	-4.2462116078803955	-4.218996427185625	-0.3265890090685433	-1.2805164926189971	-0.0019109763406051188	4.603276281062478	-2.109317155448511	-2.565517721158341	
NP_620407.1	-19.332643691089558	1.0559304566565884	-2.818911002116666	2.512266217755173	0.003541080740269757	5.7719444574861365	-3.248480480184889	-2.1170890894488585	-1.455002512698405	-1.7576584141745688	
NP_002739.1	-2.648903379243069	0.4405815069216862	-3.5144467910495196	-1.6792034076160365	-1.557881992203084	-1.3963340050627495	-3.5679197020582665	3.05836258598412	6.512465189808146	2.5170426939527837	
NP_002738.2	-6.502858739340037	3.595053197406198	0.14053770795144263	0.4514497458308873	2.790975659990566	-3.671330165826251	-2.8756761399533812	-4.323097628057582	-3.1033735431666916	-1.4110563587039853	
NP_002740.2	4.501955891831972	-6.8166455718068955	15.599595714866034	2.926969866907883	3.6132410366309395	1.0837767042431439	1.5313030802739742	0.9053577656656678	-5.449939856115766	2.2908516226944977	
NP_620590.2	-9.619116492579371	-4.014757941716846	-3.1843193811731783	-2.8395556919011495	-4.3109204569841815	-0.8122009407867177	-0.6234867873446285	-2.9614919056116613	-1.6445866059985639	-3.148792282055716	
NP_001424.3	8.356513820806434	-3.063094033110268	-0.690205179551233	-1.2989119911697247	-0.5266596084125829	-0.9163787196908204	-2.193588834508315	-2.7128480954407572	0.8551072073586422	-1.8719858107934715	
NP_722560.1	11.340581882063956	-0.015727245095707918	-4.891508141071444	1.224932673770275	-2.493484487443871	-1.3377065922678544	-7.297226605785085	-0.21859327786293536	-2.723762154002236	4.247360232717534	
NP_005237.2	5.188388256014652	8.792660668792495	-3.562736853427875	-0.27317704458818054	2.7873024171015253	-0.7624098296713323	5.149212548532598	-4.390881457696619	-4.7854643828930366	-1.8423063901888252	
NP_001996.1	4.525614505805541	1.73384690287141	-0.7047593678587187	1.6560213062666704	1.4097598664324362	0.2822028018033547	-0.07237683572289194	4.70932440103443	-0.48648073917242785	2.2210384452252745	
NP_075593.1	-1.463787425923494	1.1717694500164517	2.5650696538668685	4.87679965343476	-2.1046357109534997	5.5213254526880995	-4.0613187808322815	-7.373328002518832	0.9927790989194949	-1.317727271430805	
NP_075259.4	2.8421890052661185	-2.9311675443276535	4.35555465207981	-2.783108974136071	-1.3461085736640246	-3.9545150373002445	-2.8351232315395336	-0.6200779034466521	2.933430271797193	0.47785305537375583	
NP_000133.1	1.5514498649868491	3.067808556096749	3.843829804427763	0.604754509758708	4.183956907551045	-3.382213891276547	-6.826847340849105	-0.5261144626184199	-0.07827273878197238	-1.0278656921506562	
NP_075252.2	-2.5237110919940937	-6.71666926408252	-0.7405198169159206	-2.3641731038333904	3.2784636228968256	0.632444791316239	-0.5153043983168408	-4.6097248860734705	2.392922879497174	-1.0421126869527133	
NP_005239.1	-11.451109331890546	-2.9995828379657117	-1.7712231565506449	-2.5093660242276856	-0.7461611067511311	2.2619811792263183	1.320294452759895	2.3623981316852536	-1.2965064964185022	1.870748941346111	
NP_002010.2	21.79173102482007	-3.163776473974994	-4.889754282136738	-3.849614955775245	6.724047603806362	1.4869205295579233	-1.7337935403837015	-8.509680006063505	0.656232500691456	1.7856514486142634	
NP_004110.2	8.990728067388966	-1.2134363050957813	-3.557780234763634	3.770777039462386	4.664543577888762	2.5285873787037745	5.471875605375474	0.3143676845549506	1.746742798500887	5.035794764565333	
NP_002011.1	21.28115984152936	-2.4922583438184702	-2.4558151214499278	0.7069800861777236	1.5580473455901906	-0.6990800393077319	-6.0362518447005025	1.7119094810315534	1.0957080217042763	4.251318184066986	
NP_002022.1	-13.169538885997952	1.9801374212997627	-5.567348156030378	3.453352925309178	-4.420161795071918	4.414672324610835	-1.4630620657665145	3.358548080518898	3.2003809727510917	0.9893764251569536	
NP_694592.1	-9.67736687394409	3.2591813614837837	2.744133524101272	-0.14096204444741037	-3.3576149188228968	-2.4905076826572343	-0.7019869219145362	1.3467465843336321	-0.6116163995875001	1.1148634606889902	
NP_005246.2	25.51280399029025	-9.419395795251875	6.285521758704977	-3.4528700254181546	1.438940697417347	-0.8827358799437739	2.6541159881552003	-2.5774075837197836	3.2239373050836724	-0.5890614770985244	
NP_001013725.2	43.619128278864785	13.337053009701105	2.608961343790621	4.697143396282231	0.00970402031953754	-1.4181317805700733	-1.925260561714795	-8.081123811883412	-5.590509155729801	2.270194954443998	
NP_002920.1	-8.245078619865652	-1.00623168208824	0.3690566176711579	-3.7830086541431673	3.3288324817610913	-0.4182136631396363	0.07579809095953542	0.6481526074058492	-2.1212318980055183	-1.0170725923178952	
NP_892027.2	-6.059516561157777	6.526883221389521	-3.2814343054123905	-1.9164394223030425	0.5587590107647429	0.263747177112934	3.145534282199178	2.4989960352480565	4.734625973139437	-2.303083971946711	
